2025-09-18 10:42:05.902751,BUY,NSE:NIFTY2592325400CE,126.4
2025-09-18 10:42:06.902751,SELL,NSE:NIFTY2592325400CE,129.1
2025-09-18 11:45:03.253896,BUY,NSE:NIFTY2592325400PE,57.5
2025-09-18 11:52:34.108844,SELL,NSE:NIFTY2592325400PE,59.95
2025-09-18 12:41:05.509173,BUY,NSE:NIFTY2592325350PE,56
2025-09-18 13:00:48.541628,SELL,NSE:NIFTY2592325350PE,61.2
2025-09-18 13:11:02.345408,BUY,NSE:NIFTY2592325350PE,68.3
2025-09-18 13:11:53.157452,SELL,NSE:NIFTY2592325350PE,64.35
2025-09-18 13:26:02.909239,BUY,NSE:NIFTY2592325350CE,126.8
2025-09-18 13:45:58.493948,SELL,NSE:NIFTY2592325350CE,132.1
2025-09-18 13:51:02.804432,BUY,NSE:NIFTY2592325350PE,58.85
2025-09-18 14:03:01.896142,SELL,NSE:NIFTY2592325350PE,59.1
2025-09-18 14:19:02.747069,BUY,NSE:NIFTY2592325350PE,61.9
2025-09-18 14:24:16.532309,SELL,NSE:NIFTY2592325350PE,64.2
2025-09-18 14:26:03.651473,BUY,NSE:NIFTY2592325300PE,49.25
2025-09-18 14:26:07.513038,SELL,NSE:NIFTY2592325300PE,48.15
2025-09-18 14:46:06.566225,BUY,NSE:NIFTY2592325350CE,122.15
2025-09-18 14:48:28.765905,SELL,NSE:NIFTY2592325350CE,124.7
2025-09-18 15:05:02.959328,BUY,NSE:NIFTY2592325400CE,116.7
2025-09-18 15:11:47.439149,SELL,NSE:NIFTY2592325400CE,127.85
2025-09-19 10:41:01.012510,BUY,NSE:NIFTY2592325350PE,84.3
2025-09-19 10:42:20.366606,SELL,NSE:NIFTY2592325350PE,80.5
2025-09-19 10:48:00.876975,BUY,NSE:NIFTY2592325350PE,87.35
2025-09-19 10:49:11.560010,SELL,NSE:NIFTY2592325350PE,84.8
2025-09-19 11:01:00.872093,BUY,NSE:NIFTY2592325350PE,88.85
2025-09-19 11:05:38.660051,SELL,NSE:NIFTY2592325350PE,84.55
2025-09-19 11:27:01.086516,BUY,NSE:NIFTY2592325300CE,100.95
2025-09-19 11:29:49.449972,SELL,NSE:NIFTY2592325300CE,99
2025-09-19 11:37:02.053855,BUY,NSE:NIFTY2592325350PE,88.6
2025-09-19 11:47:55.197994,SELL,NSE:NIFTY2592325350PE,94.95
2025-09-19 12:14:03.795755,BUY,NSE:NIFTY2592325300CE,97.95
2025-09-19 12:15:36.030001,SELL,NSE:NIFTY2592325300CE,93.9
2025-09-19 12:52:01.227417,BUY,NSE:NIFTY2592325300CE,96.7
2025-09-19 12:53:50.446607,SELL,NSE:NIFTY2592325300CE,90.15
2025-09-19 13:25:01.137675,BUY,NSE:NIFTY2592325300CE,107.6
2025-09-19 13:27:11.071782,SELL,NSE:NIFTY2592325300CE,109.7
2025-09-19 13:28:13.249186,BUY,NSE:NIFTY2592325300CE,111.7
2025-09-19 13:33:06.821146,SELL,NSE:NIFTY2592325300CE,107.55
2025-09-19 14:47:01.093698,BUY,NSE:NIFTY2592325300CE,115.2
2025-09-19 14:47:49.488155,SELL,NSE:NIFTY2592325300CE,116.9
2025-09-22 11:21:01.228043,BUY,NSE:NIFTY2592325300PE,50.1
2025-09-22 11:21:49.772313,SELL,NSE:NIFTY2592325300PE,53.65
2025-09-22 11:26:01.353424,BUY,NSE:NIFTY2592325300PE,54.7
2025-09-22 11:26:58.239899,SELL,NSE:NIFTY2592325300PE,50.15
2025-09-22 11:31:01.741569,BUY,NSE:NIFTY2592325300PE,54.65
2025-09-22 12:02:00.518322,SELL,NSE:NIFTY2592325300PE,47.45
2025-09-22 13:17:16.692043,BUY,NSE:NIFTY2592325300PE,40.75
2025-09-22 13:19:00.543201,SELL,NSE:NIFTY2592325300PE,42.5
2025-09-22 13:24:02.035138,BUY,NSE:NIFTY2592325300PE,44.85
2025-09-22 13:24:15.684462,SELL,NSE:NIFTY2592325300PE,43.85
2025-09-22 13:32:02.325681,BUY,NSE:NIFTY2592325300PE,45.25
2025-09-22 13:36:00.456008,SELL,NSE:NIFTY2592325300PE,43.5
2025-09-22 13:54:01.910271,BUY,NSE:NIFTY2592325300PE,44.8
2025-09-22 13:55:03.197666,SELL,NSE:NIFTY2592325300PE,45.9
2025-09-22 13:57:02.382159,BUY,NSE:NIFTY2592325300PE,51.5
2025-09-22 14:06:45.386874,SELL,NSE:NIFTY2592325300PE,46.5
2025-09-22 14:25:02.619440,BUY,NSE:NIFTY2592325300PE,49.6
2025-09-22 14:25:32.642815,SELL,NSE:NIFTY2592325300PE,49
2025-09-22 14:32:02.124149,BUY,NSE:NIFTY2592325250PE,41.5
2025-09-22 14:35:07.118444,SELL,NSE:NIFTY2592325250PE,48.7
2025-09-22 14:41:02.050632,BUY,NSE:NIFTY2592325250PE,58.5
2025-09-22 14:46:34.215830,SELL,NSE:NIFTY2592325250PE,81.8
2025-09-22 14:56:02.344838,BUY,NSE:NIFTY2592325200PE,40.45
2025-09-22 14:58:00.485290,SELL,NSE:NIFTY2592325200PE,38.75
2025-09-23 09:29:02.638098,BUY,NSE:NIFTY25SEP25200PE,109.85
2025-09-23 09:42:05.368457,SELL,NSE:NIFTY25SEP25200PE,131.45
2025-09-23 09:44:02.795765,BUY,NSE:NIFTY25SEP25150PE,113.7
2025-09-23 09:44:06.732869,SELL,NSE:NIFTY25SEP25150PE,113.4
2025-09-23 10:03:02.871658,BUY,NSE:NIFTY25SEP25100CE,194.2
2025-09-23 10:03:06.871658,SELL,NSE:NIFTY25SEP25100CE,189.55
2025-09-23 10:19:01.705840,BUY,NSE:NIFTY25SEP25150PE,114.1
2025-09-23 10:29:00.846518,SELL,NSE:NIFTY25SEP25150PE,114.8
2025-09-23 10:33:02.408477,BUY,NSE:NIFTY25SEP25150PE,117
2025-09-23 10:33:54.663473,SELL,NSE:NIFTY25SEP25150PE,118.6
2025-09-23 11:04:14.761207,BUY,NSE:NIFTY25SEP25100CE,193.5
2025-09-23 11:04:57.689547,SELL,NSE:NIFTY25SEP25100CE,187.5
2025-09-23 11:06:02.795764,BUY,NSE:NIFTY25SEP25100CE,190.05
2025-09-23 11:06:26.037841,SELL,NSE:NIFTY25SEP25100CE,188.25
2025-09-23 11:11:02.887988,BUY,NSE:NIFTY25SEP25150PE,121.7
2025-09-23 11:15:11.564737,SELL,NSE:NIFTY25SEP25150PE,133.15
2025-09-23 11:37:03.026150,BUY,NSE:NIFTY25SEP25100PE,105.85
2025-09-23 11:37:18.149552,SELL,NSE:NIFTY25SEP25100PE,106
2025-09-23 11:45:02.756576,BUY,NSE:NIFTY25SEP25100CE,176.75
2025-09-23 11:46:22.581658,SELL,NSE:NIFTY25SEP25100CE,178.6
2025-09-23 11:47:26.185797,BUY,NSE:NIFTY25SEP25100CE,179.3
2025-09-23 11:47:51.619895,SELL,NSE:NIFTY25SEP25100CE,176.15
2025-09-23 11:55:02.642405,BUY,NSE:NIFTY25SEP25100CE,182.5
2025-09-23 11:55:27.803089,SELL,NSE:NIFTY25SEP25100CE,186.75
2025-09-23 12:06:02.815170,BUY,NSE:NIFTY25SEP25100CE,189.05
2025-09-23 12:16:26.312024,SELL,NSE:NIFTY25SEP25100CE,199.05
2025-09-23 12:23:02.583462,BUY,NSE:NIFTY25SEP25100CE,196.1
2025-09-23 12:28:04.281237,SELL,NSE:NIFTY25SEP25100CE,203.65
2025-09-23 12:31:02.400602,BUY,NSE:NIFTY25SEP25150CE,173.2
2025-09-23 12:33:17.627521,SELL,NSE:NIFTY25SEP25150CE,182.55
2025-09-23 12:36:02.483419,BUY,NSE:NIFTY25SEP25200CE,172.6
2025-09-23 12:44:36.340553,SELL,NSE:NIFTY25SEP25200CE,156.25
2025-09-23 13:01:02.678876,BUY,NSE:NIFTY25SEP25150CE,201.15
2025-09-23 13:09:01.235327,SELL,NSE:NIFTY25SEP25150CE,192.85
2025-09-23 13:29:02.450925,BUY,NSE:NIFTY25SEP25200CE,171.35
2025-09-23 13:30:51.808340,SELL,NSE:NIFTY25SEP25200CE,177.45
2025-09-23 13:32:02.512128,BUY,NSE:NIFTY25SEP25200CE,196.6
2025-09-23 13:55:01.182167,SELL,NSE:NIFTY25SEP25200CE,183.9
2025-09-23 13:57:02.632791,BUY,NSE:NIFTY25SEP25250PE,110.75
2025-09-23 14:01:19.914318,SELL,NSE:NIFTY25SEP25250PE,105.9
2025-09-23 14:07:02.796514,BUY,NSE:NIFTY25SEP25250CE,166.35
2025-09-23 14:13:04.832349,SELL,NSE:NIFTY25SEP25250CE,157.4
2025-09-23 14:45:02.375069,BUY,NSE:NIFTY25SEP25200CE,179.55
2025-09-23 14:45:55.157012,SELL,NSE:NIFTY25SEP25200CE,176.6
2025-09-24 10:06:03.035521,BUY,NSE:NIFTY25SEP25100CE,137.9
2025-09-24 10:06:19.355177,SELL,NSE:NIFTY25SEP25100CE,135.8
2025-09-24 10:16:07.001327,BUY,NSE:NIFTY25SEP25050CE,169.3
2025-09-24 10:16:20.026440,SELL,NSE:NIFTY25SEP25050CE,172.1
2025-09-24 10:55:02.792802,BUY,NSE:NIFTY25SEP25100PE,103.6
2025-09-24 10:56:39.281071,SELL,NSE:NIFTY25SEP25100PE,100.1
2025-09-24 11:08:02.901764,BUY,NSE:NIFTY25SEP25050PE,96
2025-09-24 11:08:23.955220,SELL,NSE:NIFTY25SEP25050PE,101.1
2025-09-24 11:32:02.988264,BUY,NSE:NIFTY25SEP25050CE,149.2
2025-09-24 11:44:00.900359,SELL,NSE:NIFTY25SEP25050CE,146.35
2025-09-24 11:49:02.915959,BUY,NSE:NIFTY25SEP25050CE,152.25
2025-09-24 11:49:35.870393,SELL,NSE:NIFTY25SEP25050CE,151
2025-09-24 11:52:09.313447,BUY,NSE:NIFTY25SEP25050CE,153.8
2025-09-24 11:52:15.136303,SELL,NSE:NIFTY25SEP25050CE,151.4
2025-09-24 12:01:23.342258,BUY,NSE:NIFTY25SEP25050CE,153.4
2025-09-24 12:02:07.170453,SELL,NSE:NIFTY25SEP25050CE,154.4
2025-09-24 12:12:03.036572,BUY,NSE:NIFTY25SEP25050CE,160.35
2025-09-24 12:23:02.989019,SELL,NSE:NIFTY25SEP25050CE,171.75
2025-09-24 12:54:07.241601,BUY,NSE:NIFTY25SEP25100CE,135.7
2025-09-24 12:56:34.749324,SELL,NSE:NIFTY25SEP25100CE,139.25
2025-09-24 13:14:06.774923,BUY,NSE:NIFTY25SEP25100CE,159.45
2025-09-24 13:22:01.065347,SELL,NSE:NIFTY25SEP25100CE,153.7
2025-09-24 13:47:02.914043,BUY,NSE:NIFTY25SEP25150PE,95.7
2025-09-24 14:17:08.440413,SELL,NSE:NIFTY25SEP25150PE,102
2025-09-24 14:25:03.016889,BUY,NSE:NIFTY25SEP25100PE,84.7
2025-09-24 14:28:10.026529,SELL,NSE:NIFTY25SEP25100PE,83.05
2025-09-24 14:32:03.273867,BUY,NSE:NIFTY25SEP25100PE,87.3
2025-09-24 14:36:00.792435,SELL,NSE:NIFTY25SEP25100PE,83.75
2025-09-24 14:42:03.116521,BUY,NSE:NIFTY25SEP25100PE,88.25
2025-09-24 14:57:38.956708,SELL,NSE:NIFTY25SEP25100PE,98.45
2025-09-24 15:00:03.340332,BUY,NSE:NIFTY25SEP25050PE,81.7
2025-09-24 15:00:06.943098,SELL,NSE:NIFTY25SEP25050PE,80.55
2025-09-25 09:28:03.337778,BUY,NSE:NIFTY25SEP25050CE,140.35
2025-09-25 09:29:02.114923,SELL,NSE:NIFTY25SEP25050CE,133.9
2025-09-25 09:32:03.119363,BUY,NSE:NIFTY25SEP25050CE,136.45
2025-09-25 09:32:59.916078,SELL,NSE:NIFTY25SEP25050CE,126.4
2025-09-25 09:36:05.070412,BUY,NSE:NIFTY25SEP25100PE,99.95
2025-09-25 09:37:31.834670,SELL,NSE:NIFTY25SEP25100PE,96.35
2025-09-25 10:03:04.995493,BUY,NSE:NIFTY25SEP25050PE,81.1
2025-09-25 10:03:47.571936,SELL,NSE:NIFTY25SEP25050PE,84.1
2025-09-25 10:06:05.324100,BUY,NSE:NIFTY25SEP25050PE,87.9
2025-09-25 10:08:37.396620,SELL,NSE:NIFTY25SEP25050PE,84.65
2025-09-25 10:14:04.541331,BUY,NSE:NIFTY25SEP25050PE,86.6
2025-09-25 10:35:58.449309,SELL,NSE:NIFTY25SEP25050PE,92.7
2025-09-26 10:06:03.916221,BUY,NSE:NIFTY25SEP24800PE,68.7,65.85,72.725
2025-09-26 10:08:36.999019,SELL,NSE:NIFTY25SEP24800PE,72.25
2025-09-26 10:19:02.202079,BUY,NSE:NIFTY25SEP24800PE,73.35,69.2,79.2
2025-09-26 10:22:20.087565,SELL,NSE:NIFTY25SEP24800PE,69.1
2025-09-26 10:52:03.711267,BUY,NSE:NIFTY25SEP24800CE,119.65,116.75,124.25
2025-09-26 10:52:13.054385,SELL,NSE:NIFTY25SEP24800CE,116.75
2025-09-26 11:01:02.306994,BUY,NSE:NIFTY25SEP24800PE,74.6,72.8,78.19999999999999
2025-09-26 11:02:45.573373,SELL,NSE:NIFTY25SEP24800PE,72.75
2025-09-26 11:15:01.781694,BUY,NSE:NIFTY25SEP24800PE,78.6,73.8,85.30000000000001
2025-09-26 11:23:00.304615,SELL,NSE:NIFTY25SEP24800PE,76.5
2025-09-26 11:33:01.677629,BUY,NSE:NIFTY25SEP24800PE,83.2,79.5,88.25
2025-09-26 11:35:57.171141,SELL,NSE:NIFTY25SEP24800PE,79.2
2025-09-26 11:38:01.843105,BUY,NSE:NIFTY25SEP24800PE,82.75,80.5,84.6
2025-09-26 11:39:00.737783,SELL,NSE:NIFTY25SEP24800PE,84.8
2025-09-26 11:51:01.966328,BUY,NSE:NIFTY25SEP24750CE,126.9,123.25,132.0
2025-09-26 11:57:00.705852,SELL,NSE:NIFTY25SEP24750CE,131.6
2025-09-26 12:17:06.305979,BUY,NSE:NIFTY25SEP24800PE,80,77.6,82.4
2025-09-26 12:31:25.106654,SELL,NSE:NIFTY25SEP24800PE,82.65
2025-09-26 13:13:01.491402,BUY,NSE:NIFTY25SEP24800PE,76,73.85,79.7
2025-09-26 13:14:53.869726,SELL,NSE:NIFTY25SEP24800PE,79.6
2025-09-26 13:51:01.754072,BUY,NSE:NIFTY25SEP24700PE,76.95,62.15,106.55000000000001
2025-09-26 14:04:59.528425,SELL,NSE:NIFTY25SEP24700PE,107.8
2025-09-26 14:28:01.622349,BUY,NSE:NIFTY25SEP24650PE,84.3,80.0,88.19999999999999
2025-09-26 14:30:00.302870,SELL,NSE:NIFTY25SEP24650PE,81.3
2025-09-26 14:55:01.701077,BUY,NSE:NIFTY25SEP24650PE,80.95,78.6,85.05000000000001
2025-09-26 14:56:09.511974,SELL,NSE:NIFTY25SEP24650PE,78.5
2025-09-29 10:09:21.722859,BUY,NSE:NIFTY25SEP24750PE,47.85,42.55,56.175000000000004
2025-09-29 10:12:00.601120,SELL,NSE:NIFTY25SEP24750PE,42.6
2025-09-29 10:19:01.972296,BUY,NSE:NIFTY25SEP24750CE,117.6,102.3,147.15
2025-09-29 10:29:00.412475,SELL,NSE:NIFTY25SEP24750CE,110.5
2025-09-29 10:55:02.053690,BUY,NSE:NIFTY25SEP24750PE,53.35,46.65,67.05000000000001
2025-09-29 10:58:54.104711,SELL,NSE:NIFTY25SEP24750PE,46.5
2025-09-29 11:13:04.209981,BUY,NSE:NIFTY25SEP24750PE,50.05,45.2,59.29999999999999
2025-09-29 11:30:56.162946,SELL,NSE:NIFTY25SEP24750PE,62.5
2025-09-29 11:31:58.816295,BUY,NSE:NIFTY25SEP24750PE,60.55,53.45,75.49999999999999
2025-09-29 11:36:46.336806,SELL,NSE:NIFTY25SEP24750PE,79.3
2025-09-29 11:38:01.599998,BUY,NSE:NIFTY25SEP24700PE,57.9,54.15,65.4
2025-09-29 11:39:14.121418,SELL,NSE:NIFTY25SEP24700PE,53.9
2025-09-29 11:49:06.460781,BUY,NSE:NIFTY25SEP24650PE,51.5,47.55,57.6
2025-09-29 11:50:46.448418,SELL,NSE:NIFTY25SEP24650PE,47.05
